9602,1.6000001E7
5486,1.4400001E7
5002,8000000.5
9962,2.4E7
9041,3.68E7
9042,4.0E7
6326,8.32E7
6448,2.4E7
7779,8000000.5
4704,2.72E7
6460,1.4400001E7
6586,4.16E7
5012,2.4E7
6465,1.6000001E7
8766,1.584E8
9613,2.8800002E7
4716,1.12E7
2413,2.56E7
2897,2.24E7
2651,1.6000001E7
3861,1.92E7
7309,6.24E7
5802,6.56E7
